esb_idx,jakarta_idx,brandName_esb,branchName_esb,latitude_esb,longitude_esb,brandName_jakarta,nama_restoran_jakarta,latitude_jakarta,longitude_jakarta,distance_m,name_similarity,token_overlap,match_confidence,match_reason
9068,8857,sate taichan pekapuran,Sate Taichan Pekapuran,-6.149,106.812,seblak ceker pekapuran  geprek selera,Seblak Ceker Pekapuran & geprek SELERA,-6.151,106.812,222.39,0.192,0.0,0.5,second_pass_relaxed
7787,46658,pisang madu nampan,Pisang Madu Nampan - Rawamangun,-6.194,106.884,pisang ah cb kayu jati raya,Pisang Ah Cb Kayu Jati Raya,-6.192,106.884,222.39,0.21,0.0,0.5,second_pass_relaxed
3374,31592,genki sushi,GK PLAZA SENAYAN,-6.225,106.797,sushi hiro senayan city,Sushi Hiro Senayan City,-6.227,106.797,222.39,0.168,0.0,0.5,second_pass_relaxed
1299,15578,baso aci juara,BASO ACI JUARA - JOHAR,-6.187,106.856,baso aci juara johar,Baso Aci Juara Johar,-6.189,106.856,222.39,0.847,0.75,0.8,moderate_distance_good_similarity
2870,40088,eats and co,ES GOYANG KAMPOENG,-6.291,106.881,  ambengan cak di eats  co deli space travoy hub taman mini,"Soto Ayam Ambengan Cak Di, Eats & Co deli space, Travoy Hub Taman Mini",-6.293,106.881,222.39,0.138,0.0,0.5,second_pass_relaxed
7265,18280,oharang,Oharang - Cempaka Putih,-6.173,106.867,oharang bbq 아랑,OHARANG BBQ (아랑),-6.171,106.867,222.39,0.633,0.333,0.7,moderate_contains_match
10225,35548,subway,SUBWAY SOUTH QUARTER,-6.292,106.785,subway  south quarter,Subway - South Quarter,-6.294,106.785,222.39,0.572,0.333,0.7,moderate_contains_match
7584,22169,pecel lele moro kangen ridho,Pecel Lele Moro Kangen Ridho,-6.286,106.845,pecel lele agus,Pecel Lele Agus,-6.284,106.845,222.39,0.315,0.0,0.5,second_pass_relaxed
1151,2192,bakmi woy,Bakmi Woy! - RSUD Kalideres,-6.147,106.708,bakmi rezeki,Bakmi Rezeki,-6.149,106.708,222.39,0.305,0.5,0.6,relaxed_wide_net
3451,1515,geprek gold chick,MERUYA SELATAN,-6.218,106.737, geprek waroenk 168,Ayam Geprek Waroenk 168,-6.22,106.737,222.39,0.234,0.0,0.5,second_pass_relaxed
9750,4531,sour sally,Gulu Jus Lippo Mall Puri,-6.188,106.739,sour sally green   ,Sour Sally Green Lippo Mall Puri,-6.19,106.739,222.39,0.797,0.667,0.8,moderate_distance_good_similarity
1504,694,bento yay sushi yay dimsum yay nayam fastfit  kulit pas kantong murame,YAY! Harmoni,-6.153,106.821,sushi yay,Sushi Yay!,-6.155,106.821,222.39,0.449,0.2,0.7,moderate_contains_match
9734,17493, oseng kaki sapi,SOTO OSENG KAKI SAPI KRAMAT,-6.181,106.843,sei sapi kana  everplate sentra kramat,Sei Sapi Kana - Everplate Sentra Kramat,-6.179,106.843,222.39,0.142,0.0,0.5,second_pass_relaxed
1092,56,bakmi  kelinci,BAKMI GRAND CITRA LAND,-6.168,106.787,bakmi vegan 99,Bakmi Vegan 99,-6.17,106.787,222.39,0.278,0.0,0.5,second_pass_relaxed
6642,21595,mo tahu aja,Mo Tahu Aja! MRT Blok A,-6.255,106.797,tagar tahu garing panglima polim,TAGAR Tahu Garing Panglima Polim,-6.257,106.797,222.39,0.169,0.0,0.5,second_pass_relaxed
7280,55839,ohayo rice ,OHAYO RICEBAR - EMPO,-6.126,106.791,wee nam kee chicken rice  pluit,"Wee Nam Kee Chicken Rice, Emporium Pluit",-6.128,106.791,222.39,0.147,0.0,0.5,second_pass_relaxed
5218,12133,koko hawker,Koko Hawker+ Puri Indah,-6.189,106.733,koko hawker   indah 2,Koko Hawker+ Puri Mall Indah 2,-6.187,106.733,222.39,0.72,0.5,0.8,moderate_distance_good_similarity
4679,47909,john dory fish n chip,John Dory Fish N Chip,-6.154,106.909,jack  john  roast pork babi kriuk mkg3,"Jack & John Kitchen Roast Pork Babi Kriuk, MKG3",-6.156,106.909,222.39,0.152,0.0,0.5,second_pass_relaxed
5686,34887,la moringa,LA MORINGA KEMANG - GIFT SHOP,-6.258,106.815,la moringa ,La Moringa Jakarta,-6.256,106.815,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
5202,24706,koi teppanyaki,KOI TEPPANYAKI PIM 2,-6.266,106.783,koi teppanyaki,Koi Teppanyaki,-6.264,106.783,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
659,10956, gepuk pak gembus,Ayam Gepuk Pak Gembus Bambu Utara,-6.184,106.805,ketoprak pak de rindu malam,Ketoprak Pak De Rindu Malam,-6.186,106.805,222.39,0.197,0.0,0.5,second_pass_relaxed
8743,17209,  nusantara,Rumah Kopi  BPSDM Kemenhub RI,-6.182,106.825,nusantara seafood majenang,Nusantara seafood majenang,-6.184,106.825,222.39,0.588,0.333,0.7,moderate_contains_match
1916,11394,butatei,Butatei,-6.188,106.739,butatei japanese butadon,Butatei Japanese Butadon,-6.19,106.739,222.39,0.569,0.333,0.7,moderate_contains_match
8036,3122,pusat  bakar,Pusat Nasi Bakar Tanjung Duren,-6.178,106.779, bakar tante rin,Ayam bakar Tante Rin,-6.18,106.779,222.39,0.215,0.0,0.5,second_pass_relaxed
9134,37866,seblak nyonyor  ummayah,Seblak Nyonyor Kedai Ummayah,-6.293,106.865,seblak sehah zahra,Seblak Sehah Zahra,-6.295,106.865,222.39,0.215,0.0,0.5,second_pass_relaxed
6658,11373,mo tahu aja,Mo Tahu Aja! Meruya,-6.195,106.752,mo tahu aja meruya,Mo Tahu Aja! Meruya,-6.197,106.752,222.39,0.828,0.75,0.8,moderate_distance_good_similarity
4786,34651,kantin ibu nurmah,KANTIN IBU NURMAH,-6.278,106.763,baso randu ibu murni,Baso Randu Ibu Murni,-6.28,106.763,222.39,0.213,0.0,0.5,second_pass_relaxed
8640,15959, padang payakumbuah,RM Padang Payakumbuah Benhil,-6.212,106.812,paling padang,PALING PADANG,-6.21,106.812,222.39,0.249,0.5,0.6,relaxed_wide_net
8639,13755, padang payakumbuah,RM Padang Payakumbuah Menteng,-6.189,106.836,kj padang ,KJ Padang Restaurant,-6.191,106.836,222.39,0.267,0.5,0.6,relaxed_wide_net
6916,56211, goreng 78,Nasi Goreng 78,-6.109,106.78, goreng kang bahar,Nasi Goreng Kang Bahar,-6.111,106.78,222.39,0.262,0.0,0.5,second_pass_relaxed
9039,6949,sate madura cmc,SALSA FOOD CITY,-6.142,106.734,sate padang mak etek,Sate padang mak etek,-6.144,106.734,222.39,0.204,0.0,0.5,second_pass_relaxed
11997,19056,yakiniku like,Yakiniku Like Grand Indonesia,-6.197,106.82,yakiniku like  ,Yakiniku Like Grand Indonesia,-6.195,106.82,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
11995,20395,yakiniku like,Yakiniku Like Pondok Indah Mall 3,-6.265,106.783,yakiniku like pondok indah  3,Yakiniku Like Pondok Indah Mall 3,-6.263,106.783,222.39,0.65,0.4,0.7,moderate_contains_match
11252,13899,warkop garasi johar baru utara iv,Warkop Garasi Johar Baru Utara IV,-6.183,106.858,warteg jaya bahari  johar baru,Warteg Jaya Bahari - Johar Baru,-6.181,106.858,222.39,0.263,0.0,0.5,second_pass_relaxed
3378,47956,genki sushi,GK MALL KELAPA GADING,-6.156,106.909,genki sushi,Genki Sushi,-6.158,106.909,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
11330,11704,wartegan receh foods,Wartegan - Palmerah,-6.209,106.796,warteg,WARTEG,-6.207,106.796,222.39,0.438,0.0,0.7,moderate_contains_match
11793,11229,westloop,WESTLOOP - Coffee & Kitchen,-6.194,106.756,westloop    ,Westloop - Coffee & Kitchen,-6.196,106.756,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
11369,21752, mas mul,Warung Mas Mul,-6.313,106.786, goreng mas mul,Nasi Goreng Mas Mul,-6.311,106.786,222.39,0.767,0.667,0.8,moderate_distance_good_similarity
2524,14183,dapur eomma,Dapur eomma,-6.166,106.877,dapur manado,Dapur Manado,-6.164,106.877,222.39,0.342,0.5,0.6,relaxed_wide_net
5636,2778,kung fu fried chicken,KUNGFU FRIED CHICKEN-MALL CIPUTRA JAKARTA,-6.166,106.792,corviz fish chicken beef ,CORVIZ Fish Chicken Beef kitchen,-6.164,106.792,222.39,0.204,0.0,0.5,second_pass_relaxed
695,32983, gepuk pak gembus,Ayam Gepuk Pak Gembus Pondok Pinang Kebayoran Lama,-6.266,106.775,dapur kuliner 99 pak ubay,Dapur Kuliner 99 Pak U-bay,-6.268,106.775,222.39,0.189,0.0,0.5,second_pass_relaxed
6868,61081,nasgorin,Nasgorin Pluit,-6.121,106.794,nasgorin pluit,Nasgorin Pluit,-6.119,106.794,222.39,0.718,0.5,0.8,moderate_distance_good_similarity
1116,50022,bakmi naga ,Bakmi Naga Resto Gading Walk,-6.158,106.909,bakmi gm,BAKMI GM,-6.156,106.909,222.39,0.367,0.5,0.6,relaxed_wide_net
6291,55601,martabak pecenongan,Martabak Pecenongan 78 - Teluk Gong,-6.138,106.782,martabak asen,Martabak Asen,-6.136,106.782,222.39,0.34,0.5,0.6,relaxed_wide_net
4474,27295,ini teh roemah durian,Ini Teh Roemah Durian,-6.246,106.832,es teh jumbo bang amr,ES TEH JUMBO BANG AMR,-6.248,106.832,222.39,0.179,0.0,0.5,second_pass_relaxed
10490,24127,tahu crispy pak ian,Tahu crispy pak ian,-6.302,106.802,sate madura pak bahri,Sate Madura Pak Bahri,-6.3,106.802,222.39,0.207,0.0,0.5,second_pass_relaxed
1471,46148,beks  madura ,BEKS- Outlet Pondok Kopi,-6.219,106.939, dan sate  madura st klender baru,Soto dan Sate Ayam Madura st Klender Baru,-6.217,106.939,222.39,0.171,0.0,0.5,second_pass_relaxed
6927,39802, goreng bapalo,NASI GORENG BAPALO RAWAMANGUN,-6.195,106.891, goreng bapalo  rawamangun,NASI GORENG BAPALO - RAWAMANGUN,-6.197,106.891,222.39,0.777,0.667,0.8,moderate_distance_good_similarity
1093,14537,bakmi  kelinci,BAKMI GRAND KELINCI CT,-6.159,106.853,bakmi sake,Bakmi Sake,-6.157,106.853,222.39,0.342,0.5,0.6,relaxed_wide_net
1391,20614, goreng pondok suryo,Begor Woltermonginsidi,-6.239,106.808,bakmi pondok indah  tirtayasa,Bakmi Pondok Indah Cabang Tirtayasa,-6.241,106.808,222.39,0.182,0.0,0.5,second_pass_relaxed
10564,14333,tanta   lounge,Tanta Resto & Lounge Plaza Senayan,-6.226,106.799,tanta   lounge,Tanta Restaurant & Lounge,-6.224,106.799,222.39,1.0,1.0,0.8,moderate_distance_good_similarity
4101,18705,hara chicken salemba,Hara Chicken Salemba,-6.193,106.855,crispyku fried chicken salemba,Crispyku Fried Chicken Salemba,-6.195,106.855,222.39,0.364,0.5,0.6,relaxed_wide_net
5625,227,kumachan onsen shabu shabu,Kumachan Onsen Shabu-Shabu,-6.188,106.739,kumachan onsen shabushabu,KumaChan Onsen Shabu-Shabu,-6.19,106.739,222.39,0.494,0.667,0.75,token_overlap_close
11293,27773,waroeng sambal bakar,Waroeng Sambal Bakar Jagakarsa,-6.358,106.812,pecel ayamayam bakar riski hadi,Pecel ayam&ayam bakar RISKI HADI,-6.359,106.81,247.42,0.175,0.0,0.5,second_pass_relaxed
11302,38603,waroeng soeroboyo bu jerry,Waroeng Soeroboyo Bu Jerry Jambore,-6.362,106.888, pecel khas madiun bu asih aslicibubur,"Nasi pecel khas Madiun Bu Asih (Asli),cibubur",-6.363,106.886,247.42,0.111,0.0,0.5,second_pass_relaxed
2556,42071,dapur u2 berkah,Dapur U2 Berkah,-6.317,106.893,dapur saka 17,Dapur Saka 17,-6.318,106.891,247.43,0.251,0.0,0.5,second_pass_relaxed
11322,41118,warteg eti,Warteg eti,-6.33,106.888, warteg barokah,RM Warteg Barokah,-6.329,106.886,247.43,0.308,0.5,0.6,relaxed_wide_net
2574,40170,de flowers,DE FLOWER,-6.298,106.904, wonogiri 3 pak de adi,Bakso Wonogiri 3 Pak De Adi,-6.299,106.906,247.44,0.125,0.0,0.5,second_pass_relaxed
1519,40248,bento yay sushi yay dimsum yay nayam fastfit  kulit pas kantong murame,YAY! Tamini,-6.305,106.888,sushi terrace,SUSHI TERRACE,-6.304,106.886,247.44,0.11,0.0,0.5,second_pass_relaxed
11326,21330,warteg madam lintje arcadia,HAOON HAIR DRESSING,-6.291,106.8,warteg   ,Warteg Coffee & Eatery,-6.29,106.802,247.44,0.509,0.25,0.7,moderate_contains_match
1147,21399,bakmi woy,Bakmi Woy Antam Office Building,-6.303,106.838,bakmi jogja mas goen bjmg tj barat,"Bakmi Jogja Mas Goen, BJMG Tj. Barat",-6.304,106.84,247.44,0.148,0.0,0.5,second_pass_relaxed
1398,24063, goreng wahyoo,Bebek Goreng Bikin Tajir - Fatmawati,-6.288,106.794, goreng  ,Nasi goreng & Mie,-6.287,106.796,247.44,0.689,0.5,0.7,moderate_contains_match
2991,35463,es tebu gaul,Es tebu gaul,-6.303,106.802, gaul  pecel pak yudi,Warung Gaul Nasi Pecel Pak Yudi,-6.304,106.804,247.44,0.144,0.0,0.5,second_pass_relaxed
9370,24054,shihlin,Cilandak Town Square,-6.291,106.799,shihlin,Shihlin,-6.292,106.801,247.44,1.0,1.0,0.8,moderate_distance_good_similarity
10329,25405,summer house,Summer House Bintaro,-6.272,106.755,house of kanelia,House of KANELIA,-6.271,106.753,247.45,0.207,0.0,0.5,second_pass_relaxed
8170,34672,rasa kuliner ,Rasa Kuliner Indonesia,-6.275,106.763,carita rasa,Carita Rasa,-6.276,106.765,247.45,0.238,0.5,0.6,relaxed_wide_net
1867,21586,burger bangor,Burger Bangor Bintaro,-6.272,106.755,burger bangor bintaro,Burger Bangor Bintaro,-6.273,106.753,247.45,0.796,0.667,0.8,moderate_distance_good_similarity
6311,32806,marugame udon,M020. PONDOK INDAH MALL,-6.266,106.781,marugame udon pondok indah  2 lantai 3,Marugame Udon Pondok Indah Mall 2 Lantai 3,-6.265,106.783,247.45,0.57,0.286,0.7,moderate_contains_match
7863,25422,pizza e birra,"Pizza e Birra Delivery, Legit Veteran Bintaro",-6.271,106.764,dominos pizza,Domino's Pizza,-6.27,106.762,247.45,0.215,0.0,0.5,second_pass_relaxed
4851,36717,kebab monster,Kebab Monster Mampang Prapatan,-6.25,106.839,republic kebab premium  pancoran,REPUBLIC KEBAB PREMIUM - PANCORAN,-6.251,106.837,247.46,0.203,0.0,0.5,second_pass_relaxed
7245,32431,obihiro nikudon,Obihiro Nikudon Blok M,-6.244,106.802,obihiro nikudon  ,Obihiro Nikudon - Blok M,-6.245,106.8,247.46,1.0,1.0,0.8,moderate_distance_good_similarity
9036,38800,sate kambing muda haji parto,SKMHP - Jaksel,-6.257,106.856,sate madura cak sahur sinar utama,"Sate Madura Cak Sahur ""Sinar Utama""",-6.258,106.858,247.46,0.129,0.0,0.5,second_pass_relaxed
722,36303, goreng soepomo,Ayam Goreng Soepomo,-6.239,106.846, goreng rini,Nasi Goreng Rini,-6.24,106.848,247.46,0.301,0.5,0.6,relaxed_wide_net
2557,33114,dapur upiek,DAPUR UPIEK,-6.256,106.81,dapur koja pulo,"Dapur Koja, Pulo",-6.255,106.808,247.46,0.262,0.0,0.5,second_pass_relaxed
10799,26391,the mush,Warteg is ,-6.235,106.852,lele crispy the best kremes in town,Lele Crispy The Best Kremes In Town,-6.234,106.85,247.46,0.134,0.0,0.5,second_pass_relaxed
7367,39276,one punch geprek,ONE PUNCH GEPREK-PONDOK BAMBU JAKARTA,-6.238,106.899, geprek neng botoh,Ayam Geprek Neng Botoh,-6.237,106.897,247.46,0.189,0.0,0.5,second_pass_relaxed
7544,27539,paruh waktu  and ,Paruh Waktu Coffee And Eatery,-6.246,106.851, obi homey dining and ,Warung Obi (Homey Dining And Coffee),-6.247,106.853,247.46,0.17,0.0,0.5,second_pass_relaxed
360,25508,amy and cake,Amy and cake,-6.258,106.815,bull  vine  steakhouse deli and  in kemang,"Bull & Vine || Steakhouse, Deli and Bar in Kemang",-6.257,106.813,247.46,0.139,0.0,0.5,second_pass_relaxed
10211,37096,subway,SUBWAY KALIMALANG,-6.247,106.917,subway kalimalang,Subway Kalimalang,-6.248,106.915,247.46,0.657,0.5,0.7,moderate_contains_match
7837,36228,pizza boxx,PIZZA BOXX TENDEAN,-6.24,106.824,dominos pizza,Domino's Pizza,-6.241,106.826,247.46,0.264,0.5,0.6,relaxed_wide_net
11382,27500, padang makmur,Warung Padang Makmur - Pasar Santa(TemporaryClose),-6.241,106.81,padang berdendang,Padang Berdendang,-6.24,106.812,247.46,0.293,0.5,0.6,relaxed_wide_net
4844,30276,kebab bang aji,Kebab Bang Aji,-6.216,106.824, uduk ketupat sayur bang dul,Nasi Uduk Ketupat Sayur Bang Dul,-6.217,106.822,247.47,0.189,0.0,0.5,second_pass_relaxed
8940,1480,sambal bakar kota ,SAMBAL BAKAR KOTA JAKARTA,-6.22,106.735, bakar joglo,Ayam Bakar Joglo,-6.219,106.733,247.47,0.25,0.0,0.5,second_pass_relaxed
9716,34318, bu tjondro,Tempong Nusantara,-6.228,106.761, uduk bu wati,Nasi Uduk Bu Wati,-6.227,106.759,247.47,0.209,0.0,0.5,second_pass_relaxed
6935,39591, goreng maselih,Nasi Goreng Maselih,-6.21,106.93, goreng amira,"Nasi Goreng ""Amira""",-6.209,106.932,247.47,0.341,0.5,0.6,relaxed_wide_net
4408,20286,ichiban sushi,IS-Kuningan City,-6.225,106.83,sushi  dimsum,Sushi & Dimsum,-6.224,106.828,247.47,0.253,0.5,0.6,relaxed_wide_net
1585,16047,black jack,BLACKJACK,-6.225,106.797, buntut bang jack  senayan,Warung buntut bang jack Plaza Senayan,-6.226,106.799,247.47,0.204,0.0,0.5,second_pass_relaxed
6317,14372,marugame udon,M046. FX SUDIRMAN,-6.225,106.802,marugame udon fx sudirman,Marugame Udon FX Sudirman,-6.224,106.804,247.47,0.705,0.5,0.8,moderate_distance_good_similarity
8520,21105,remboelan,Semesta Remboelan ASHTA,-6.23,106.805,semesta by remboelan,Semesta by Remboelan,-6.229,106.807,247.47,0.62,0.333,0.7,moderate_contains_match
9503,10837,siomay mbul mbulin ajaa,"Siomay Mbul, Mbulin ajaa!! - CAPITOL",-6.192,106.798,siomay ar3w,Siomay Ar3w,-6.193,106.8,247.48,0.221,0.0,0.5,second_pass_relaxed
9184,18076,sederhana,Sederhana Metro Tanah Abang,-6.188,106.816, sederhana baru,RM Sederhana Baru,-6.189,106.814,247.48,0.735,0.5,0.8,moderate_distance_good_similarity
38,12357,pide turkish pizza,Istanbul Kebab & Pide Turkish Pizza Meruya,-6.198,106.737,kebab abi mustafa  pide meruya,Kebab Abi Mustafa & Pide Meruya,-6.199,106.739,247.48,0.147,0.0,0.5,second_pass_relaxed
1892,14997,burgreens,Burgreens - Menteng (baru),-6.188,106.827,burgreens flagship menteng  healthy plantbased ,Burgreens Flagship Menteng - Healthy Plant-Based Eatery,-6.187,106.829,247.48,0.48,0.2,0.7,moderate_contains_match
5704,13878,langit seduh rooftop,Langit Seduh,-6.183,106.819,langit seduh rooftop,Langit Seduh Rooftop,-6.184,106.821,247.48,1.0,1.0,0.8,moderate_distance_good_similarity
1401,12270, goreng wahyoo,Resto Bikin Tajir - Kembangan,-6.183,106.728, goreng jawara,Nasi Goreng Jawara,-6.184,106.73,247.48,0.341,0.5,0.6,relaxed_wide_net
11866,18837,wizzmie,Wizzmie Menteng Jakarta,-6.194,106.839,wizzmie menteng ,Wizzmie Menteng Jakarta,-6.193,106.841,247.48,0.691,0.5,0.7,moderate_contains_match
7794,10603,pisang madu pasti,PISANG MADU PASTI - KEMANGGISAN,-6.199,106.783,pisang tanduk goreng jumbo,Pisang Tanduk Goreng Jumbo,-6.198,106.781,247.48,0.22,0.0,0.5,second_pass_relaxed
258,16,ai cha,Aicha - Sta Mesa,-6.189,106.737,raa cha suki   ,Raa Cha Suki Lippo Mall Puri,-6.19,106.739,247.48,0.267,0.0,0.5,second_pass_relaxed
4875,43917,kebuli abu qurais,Kebuli abu qurais,-6.201,106.863, lontong sayur padang abu eva,Warung Lontong Sayur Padang Abu Eva,-6.202,106.861,247.48,0.15,0.0,0.5,second_pass_relaxed
3462,45328,geprek gold chick,PENGGILINGAN,-6.193,106.936, geprek sambar petir,"Ayam Geprek ""SAMBAR PETIR""",-6.194,106.934,247.48,0.23,0.0,0.5,second_pass_relaxed
324,39715,almaz fried chicken,Almaz Fried Chicken - Rawamangun,-6.194,106.884,ny suharti fried chicken,Ny. Suharti Fried Chicken,-6.193,106.882,247.48,0.369,0.5,0.6,relaxed_wide_net
3434,19615,geprek gold chick,KEBON KACANG,-6.192,106.819,hao chick  kebon kacang,Hao Chick - Kebon Kacang,-6.193,106.821,247.48,0.174,0.0,0.5,second_pass_relaxed
593,17917, betawi,Ayam betawi,-6.187,106.846, betawi alande,Soto Betawi Alande,-6.186,106.848,247.48,0.689,0.5,0.7,moderate_contains_match
11266,45675,warkop skuyy,WARKOP SKUYY,-6.203,106.955,warkop bu armi,Warkop Bu Armi,-6.204,106.953,247.48,0.285,0.0,0.5,second_pass_relaxed
1467,4092,beks  madura ,BEKS - Outlet Meruya Jawara,-6.198,106.759,sate  cak umar madura,sate soto cak umar madura,-6.199,106.761,247.48,0.254,0.0,0.5,second_pass_relaxed
9735,15396, padang   betawi,Soto padang & Soto betawi,-6.17,106.87,padang raya,Padang Raya,-6.169,106.872,247.49,0.333,0.5,0.6,relaxed_wide_net
4016,50989,haka dimsum,Store Haka Kelapa Gading,-6.167,106.901,bamboo dimsum,Bamboo Dimsum,-6.166,106.903,247.49,0.333,0.5,0.6,relaxed_wide_net
9329,47260,shihlin,Mall Kelapa Gading,-6.157,106.908,shihlin  summarecon  ,Shihlin - Summarecon Mall Kelapa Gading,-6.156,106.91,247.49,0.668,0.5,0.7,moderate_contains_match
4025,50007,halal guys,THE HALAL GUYS Mall Kelapa Gading 3,-6.156,106.91,halal guys   ,Halal Guys - Mall Kelapa Gading,-6.157,106.908,247.49,1.0,1.0,0.8,moderate_distance_good_similarity
8326,40818,reddog,REDDOG AEON JGC,-6.172,106.952,reddog aeon  garden city,Reddog AEON Jakarta Garden City,-6.173,106.954,247.49,0.524,0.25,0.7,moderate_contains_match
1397,2182, goreng wahyoo,Bebek Goreng Bikin Tajir Semanan,-6.163,106.721, goreng gondrong,NASI GORENG GONDRONG,-6.164,106.723,247.49,0.326,0.5,0.6,relaxed_wide_net
6368,13336,masti urban indian,MASTI URBAN INDIAN - POSBLOC Jakarta,-6.167,106.834,vannakam indian ,Vannakam Indian Restaurant,-6.166,106.832,247.49,0.264,0.0,0.5,second_pass_relaxed
7079,16137,neng sayur,NENG SAYUR,-6.167,106.833,tupat sayur juanda,Tupat Sayur Juanda,-6.168,106.831,247.49,0.229,0.0,0.5,second_pass_relaxed
4405,9284,ichiban sushi,IS-Central Park Mall,-6.177,106.791,ichiban sushi  central park,Ichiban Sushi - Central Park,-6.178,106.789,247.49,0.7,0.5,0.8,moderate_distance_good_similarity
1284,19775,baso aci akang,Baso Aci Akang Hermina Kemayoran,-6.153,106.848,baso aci akang hermina kemayoran,Baso Aci Akang Hermina Kemayoran,-6.154,106.846,247.49,0.723,0.6,0.8,moderate_distance_good_similarity
4783,18156,kantin aurora,Kantin Aurora,-6.164,106.868,kantin mamah wati,Kantin mamah wati,-6.165,106.866,247.49,0.28,0.0,0.5,second_pass_relaxed
1187,2646, botak,Bakso Botak,-6.158,106.783, botak,Bakso Botak,-6.159,106.785,247.49,1.0,1.0,0.8,moderate_distance_good_similarity
4800,13189,kantin tora hall,Kantin TORA Hall,-6.177,106.801,kantin sutandi,Kantin Sutandi,-6.176,106.799,247.49,0.28,0.0,0.5,second_pass_relaxed
1087,3630,bakmi bong ka,Bakmi Bong Ka,-6.154,106.803,bakmi bui kong,Bakmi Bui Kong,-6.155,106.805,247.49,0.302,0.0,0.5,second_pass_relaxed
1291,51103,baso aci akang,Baso Aci Akang Kelapa Gading,-6.159,106.913,baso aci sahaieu  healthy cendol 18 ,Baso Aci #Sahaieu / healthy cendol 18 Kelapa gading,-6.16,106.915,247.49,0.264,0.0,0.5,second_pass_relaxed
8928,6788,sambal bakar ,014 SBI PETA BARAT,-6.142,106.695, bakar dan sate kambing gerbang citra 1,"Ayam bakar dan sate kambing ""gerbang citra 1""",-6.143,106.697,247.5,0.11,0.0,0.5,second_pass_relaxed
5907,8093,little sheep,LS Gajah Mada,-6.147,106.816,lucky sheep hot pot,Lucky Sheep Hot Pot,-6.148,106.814,247.5,0.215,0.0,0.5,second_pass_relaxed
11096,7183,udon man,TAMAN PALEM LESTARI U33,-6.135,106.729,bakmie man than,Bakmie Man Than,-6.136,106.727,247.5,0.204,0.0,0.5,second_pass_relaxed
6614,58615,miyou coco summer super juice station,Miyou x Yogurt Drink AEON Mall JGC,-6.151,106.889,kdesa  goreng super pedas,K'Desa Ayam Goreng Super Pedas,-6.15,106.891,247.5,0.153,0.0,0.5,second_pass_relaxed
12045,60503,yongdaeri korean bbq,YONGDAERI KOREAN BBQ MOI,-6.15,106.891,yongdaeri korean   bbq moi,YONGDAERI KOREAN RESTO & BBQ MOI,-6.151,106.893,247.5,0.873,0.75,0.8,moderate_distance_good_similarity
